"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Back, Shoulder and Biceps","Jun 19, 2023, 11:18 AM","Jun 19, 2023, 11:56 AM","","Seated Shoulder Press (Machine)",,"",0,"normal",15,12,,,
"Back, Shoulder and Biceps","Jun 19, 2023, 11:18 AM","Jun 19, 2023, 11:56 AM","","Seated Shoulder Press (Machine)",,"",1,"normal",26.25,8,,,
"Back, Shoulder and Biceps","Jun 19, 2023, 11:18 AM","Jun 19, 2023, 11:56 AM","","Seated Shoulder Press (Machine)",,"",2,"normal",30,8,,,
"Back, Shoulder and Biceps","Jun 19, 2023, 11:18 AM","Jun 19, 2023, 11:56 AM","","Seated Shoulder Press (Machine)",,"",3,"normal",30,6,,,
"Back, Shoulder and Biceps","Jun 19, 2023, 11:18 AM","Jun 19, 2023, 11:56 AM","","Bicep Curl (Dumbbell)",,"",0,"normal",10,8,,,
"Back, Shoulder and Biceps","Jun 19, 2023, 11:18 AM","Jun 19, 2023, 11:56 AM","","Bicep Curl (Dumbbell)",,"",1,"normal",10,6,,,
"Back, Shoulder and Biceps","Jun 19, 2023, 11:18 AM","Jun 19, 2023, 11:56 AM","","Bicep Curl (Dumbbell)",,"",2,"normal",10,6,,,
"Back, Shoulder and Biceps","Jun 19, 2023, 11:18 AM","Jun 19, 2023, 11:56 AM","","Lat Pulldown (Machine)",,"",0,"normal",18.75,15,,,
"Back, Shoulder and Biceps","Jun 19, 2023, 11:18 AM","Jun 19, 2023, 11:56 AM","","Lat Pulldown (Machine)",,"",1,"normal",22.5,10,,,
"Back, Shoulder and Biceps","Jun 19, 2023, 11:18 AM","Jun 19, 2023, 11:56 AM","","Lat Pulldown (Machine)",,"",2,"normal",48.75,10,,,
"Back, Shoulder and Biceps","Jun 19, 2023, 11:18 AM","Jun 19, 2023, 11:56 AM","","Lat Pulldown (Machine)",,"",3,"normal",48.75,8,,,
"Back, Shoulder and Biceps","Jun 19, 2023, 11:18 AM","Jun 19, 2023, 11:56 AM","","Lat Pulldown (Machine)",,"",4,"normal",48.75,8,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Chest Fly (Machine)",,"",0,"normal",52.5,8,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Chest Fly (Machine)",,"",1,"normal",48.75,7,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Chest Fly (Machine)",,"",2,"normal",45,10,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Chest Press (Machine)",,"",0,"normal",45,5,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Chest Press (Machine)",,"",1,"normal",45,8,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Chest Press (Machine)",,"",2,"normal",37.5,10,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Chest Press (Machine)",,"",3,"normal",45,80,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Triceps Rope Pushdown",,"",0,"normal",18.75,10,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Triceps Rope Pushdown",,"",1,"normal",18.75,8,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Triceps Rope Pushdown",,"",2,"normal",21.25,7,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Triceps Rope Pushdown",,"",3,"normal",18.75,10,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Decline Bench Press (Machine)",,"",0,"normal",5,20,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Decline Bench Press (Machine)",,"",1,"normal",10,10,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Decline Bench Press (Machine)",,"",2,"normal",20,15,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Decline Bench Press (Machine)",,"",3,"normal",25,10,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Decline Bench Press (Machine)",,"",4,"normal",30,7,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Bicep Curl (Dumbbell)",,"",0,"normal",8,10,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Bicep Curl (Dumbbell)",,"",1,"normal",8,15,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Bicep Curl (Dumbbell)",,"",2,"normal",10,6,,,
"Chest And Triceps","May 29, 2023, 9:33 AM","May 29, 2023, 10:54 AM","","Bicep Curl (Dumbbell)",,"",3,"normal",10,10,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Leg Extension (Machine)",,"",0,"normal",65,5,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Leg Extension (Machine)",,"",1,"normal",75,8,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Leg Extension (Machine)",,"",2,"normal",77.5,8,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Bicep Curl (Machine)",,"",0,"normal",12.5,8,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Bicep Curl (Machine)",,"",1,"normal",20,12,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Bicep Curl (Machine)",,"",2,"normal",35,4,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Bicep Curl (Machine)",,"",3,"normal",30,8,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Bicep Curl (Machine)",,"",4,"normal",27.5,8,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Leg Press (Machine)",,"",0,"normal",7.5,4,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Leg Press (Machine)",,"",1,"normal",10,4,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Leg Press (Machine)",,"",2,"normal",17.5,4,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Leg Press (Machine)",,"",3,"normal",20,4,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Leg Press (Machine)",,"",4,"normal",27.5,8,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Leg Press (Machine)",,"",5,"normal",32.5,8,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Leg Press (Machine)",,"",6,"normal",45,14,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Leg Press (Machine)",,"",7,"normal",50,10,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Seated Dip Machine",,"",0,"normal",52.5,10,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Seated Dip Machine",,"",1,"normal",55,10,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Seated Dip Machine",,"",2,"normal",57.5,11,,,
"Legs and Abs","May 27, 2023, 9:44 AM","May 27, 2023, 10:43 AM","","Seated Dip Machine",,"",3,"normal",57.5,5,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",33.75,8,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",33.75,8,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",37.5,8,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",33.75,8,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Seated Shoulder Press (Machine)",,"",0,"normal",15,12,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Seated Shoulder Press (Machine)",,"",1,"normal",22.5,10,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Seated Shoulder Press (Machine)",,"",2,"normal",26.25,10,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Seated Shoulder Press (Machine)",,"",3,"normal",30,8,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",7,12,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",8,8,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",8,8,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Bicep Curl (Dumbbell)",,"",3,"normal",8,8,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Lat Pulldown (Machine)",,"",0,"normal",52.5,10,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Lat Pulldown (Machine)",,"",1,"normal",52.5,8,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Lat Pulldown (Machine)",,"",2,"normal",52.5,8,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Lat Pulldown (Machine)",,"",3,"normal",48.75,9,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Iso-Lateral Row (Machine)",,"",0,"normal",35,8,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Iso-Lateral Row (Machine)",,"",1,"normal",35,8,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Iso-Lateral Row (Machine)",,"",2,"normal",40,8,,,
"Back, Shoulder and Biceps","May 24, 2023, 1:08 PM","May 24, 2023, 2:03 PM","","Iso-Lateral Row (Machine)",,"",3,"normal",40,8,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Chest Fly (Machine)",,"",0,"normal",12.5,20,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Chest Fly (Machine)",,"",1,"normal",27.5,12,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Chest Fly (Machine)",,"",2,"normal",42.5,12,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Chest Fly (Machine)",,"",3,"normal",60,5,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Chest Fly (Machine)",,"",4,"normal",60,5,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Chest Press (Machine)",,"",0,"normal",30,10,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Chest Press (Machine)",,"",1,"normal",35,8,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Bench Press (Smith Machine)",,"",0,"normal",10,8,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Bench Press (Smith Machine)",,"",1,"normal",10,8,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Bench Press (Smith Machine)",,"",2,"normal",7.5,8,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Bench Press (Smith Machine)",,"",3,"normal",7.5,10,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Bench Press (Smith Machine)",,"",4,"normal",15,8,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Bench Press (Smith Machine)",,"",5,"normal",16.25,4,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Seated Dip Machine",,"",0,"normal",57.5,10,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Seated Dip Machine",,"",1,"normal",52.5,9,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Seated Dip Machine",,"",2,"normal",52.5,8,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Bicep Curl (Machine)",,"",0,"normal",20,8,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Bicep Curl (Machine)",,"",1,"normal",35,8,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Bicep Curl (Machine)",,"",2,"normal",35,7,,,
"Chest And Triceps","May 20, 2023, 10:24 AM","May 20, 2023, 11:33 AM","","Bicep Curl (Machine)",,"",3,"normal",30,6,,,
"Legs and Abs","May 18, 2023, 11:00 AM","May 18, 2023, 11:56 AM","","Leg Press Horizontal (Machine)",,"",0,"normal",22.5,20,,,
"Legs and Abs","May 18, 2023, 11:00 AM","May 18, 2023, 11:56 AM","","Leg Press Horizontal (Machine)",,"",1,"normal",30,12,,,
"Legs and Abs","May 18, 2023, 11:00 AM","May 18, 2023, 11:56 AM","","Leg Press Horizontal (Machine)",,"",2,"normal",60,10,,,
"Legs and Abs","May 18, 2023, 11:00 AM","May 18, 2023, 11:56 AM","","Leg Press Horizontal (Machine)",,"",3,"normal",67.5,13,,,
"Legs and Abs","May 18, 2023, 11:00 AM","May 18, 2023, 11:56 AM","","Leg Press Horizontal (Machine)",,"",4,"normal",67.5,10,,,
"Legs and Abs","May 18, 2023, 11:00 AM","May 18, 2023, 11:56 AM","","Leg Press Horizontal (Machine)",,"",5,"normal",60,8,,,
"Legs and Abs","May 18, 2023, 11:00 AM","May 18, 2023, 11:56 AM","","Leg Extension (Machine)",,"",0,"normal",30,10,,,
"Legs and Abs","May 18, 2023, 11:00 AM","May 18, 2023, 11:56 AM","","Leg Extension (Machine)",,"",1,"normal",60,8,,,
"Legs and Abs","May 18, 2023, 11:00 AM","May 18, 2023, 11:56 AM","","Leg Extension (Machine)",,"",2,"normal",67.5,10,,,
"Legs and Abs","May 18, 2023, 11:00 AM","May 18, 2023, 11:56 AM","","Bicep Curl (Dumbbell)",,"",0,"normal",7,12,,,
"Legs and Abs","May 18, 2023, 11:00 AM","May 18, 2023, 11:56 AM","","Bicep Curl (Dumbbell)",,"",1,"normal",7,13,,,
"Legs and Abs","May 18, 2023, 11:00 AM","May 18, 2023, 11:56 AM","","Bicep Curl (Dumbbell)",,"",2,"normal",7,12,,,
"Legs and Abs","May 18, 2023, 11:00 AM","May 18, 2023, 11:56 AM","","Bicep Curl (Dumbbell)",,"",3,"normal",7,8,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Lat Pulldown (Cable)",,"",0,"normal",25,4,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Lat Pulldown (Cable)",,"",1,"normal",21.25,6,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Lat Pulldown (Cable)",,"",2,"normal",21.25,4,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Lat Pulldown (Cable)",,"",3,"normal",17.5,8,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Seated Cable Row - Bar Grip",,"",0,"normal",42.5,12,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Seated Cable Row - Bar Grip",,"",1,"normal",42.5,10,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Seated Cable Row - Bar Grip",,"",2,"normal",42.5,8,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Seated Cable Row - Bar Grip",,"",3,"normal",42.5,9,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",35,8,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",35,8,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",35,8,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Seated Shoulder Press (Machine)",,"",0,"normal",20,8,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Seated Shoulder Press (Machine)",,"",1,"normal",20,8,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Seated Shoulder Press (Machine)",,"",2,"normal",20,5,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Seated Shoulder Press (Machine)",,"",3,"normal",20,8,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Seated Row (Machine)",,"",0,"normal",12.5,20,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Seated Row (Machine)",,"",1,"normal",20,12,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Seated Row (Machine)",,"",2,"normal",27.5,12,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Seated Row (Machine)",,"",3,"normal",35,12,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Seated Row (Machine)",,"",4,"normal",42.5,10,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Bicep Curl (Machine)",,"",0,"normal",35,8,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Bicep Curl (Machine)",,"",1,"normal",35,8,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Bicep Curl (Machine)",,"",2,"normal",30,7,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Bicep Curl (Machine)",,"",3,"normal",30,7,,,
"Back, Shoulder and Biceps","May 16, 2023, 7:52 AM","May 16, 2023, 8:50 AM","","Treadmill",,"15 incline, 4.8km/h",0,"normal",,,1.58,1200,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Chest Fly (Machine)",,"",0,"normal",20,12,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Chest Fly (Machine)",,"",1,"normal",42.5,8,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Chest Fly (Machine)",,"",2,"normal",50,8,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Chest Fly (Machine)",,"",3,"normal",60,6,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Chest Fly (Machine)",,"",4,"normal",57.5,5,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Chest Press (Machine)",,"",0,"normal",30,8,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Chest Press (Machine)",,"",1,"normal",30,10,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Chest Press (Machine)",,"",2,"normal",30,8,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Chest Press (Machine)",,"",3,"normal",30,8,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Bench Press (Smith Machine)",,"",0,"normal",10,8,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Bench Press (Smith Machine)",,"",1,"normal",10,8,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Bench Press (Smith Machine)",,"",2,"normal",10,8,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Bicep Curl (Machine)",,"",0,"normal",20,8,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Bicep Curl (Machine)",,"",1,"normal",27.5,8,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Bicep Curl (Machine)",,"",2,"normal",35,8,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Bicep Curl (Machine)",,"",3,"normal",40,3,,,
"Chest And Triceps","May 12, 2023, 1:49 PM","May 12, 2023, 3:12 PM","","Bicep Curl (Machine)",,"",4,"normal",35,8,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",37.5,8,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",37.5,8,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",37.5,8,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",37.5,8,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Seated Shoulder Press (Machine)",,"",0,"normal",26.25,8,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Seated Shoulder Press (Machine)",,"",1,"normal",26.25,16,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Seated Shoulder Press (Machine)",,"",2,"normal",26.25,10,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Seated Shoulder Press (Machine)",,"",3,"normal",26.25,8,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",7,12,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",7,10,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Bicep Curl (Dumbbell)",,"",2,"normal",8,5,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Bicep Curl (Dumbbell)",,"",3,"normal",8,8,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Lat Pulldown (Machine)",,"",0,"normal",18.75,12,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Lat Pulldown (Machine)",,"",1,"normal",22.5,12,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Lat Pulldown (Machine)",,"",2,"normal",45,8,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Lat Pulldown (Machine)",,"",3,"normal",52.5,8,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Lat Pulldown (Machine)",,"",4,"normal",52.5,8,,,
"Back, Shoulder and Biceps","Apr 25, 2023, 11:21 AM","Apr 25, 2023, 12:13 PM","","Lat Pulldown (Machine)",,"",5,"normal",56.25,9,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Triceps Rope Pushdown",,"",0,"normal",17.5,8,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Triceps Rope Pushdown",,"",1,"normal",18.75,8,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Triceps Rope Pushdown",,"",2,"normal",18.75,4,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Triceps Rope Pushdown",,"",3,"normal",18.75,8,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Bench Press (Smith Machine)",,"",0,"normal",10,8,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Bench Press (Smith Machine)",,"",1,"normal",15,6,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Bench Press (Smith Machine)",,"",2,"normal",15,7,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Bench Press (Smith Machine)",,"",3,"normal",17.5,2,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Bench Press (Smith Machine)",,"",4,"normal",16.25,4,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Incline Bench Press (Smith Machine)",,"",0,"normal",5,10,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Incline Bench Press (Smith Machine)",,"",1,"normal",10,11,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Chest Dip (Assisted)",,"",0,"normal",31.25,8,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Chest Dip (Assisted)",,"",1,"normal",31.25,8,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Chest Dip (Assisted)",,"",2,"normal",28.13,8,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Russian Twist (Weighted)",,"",0,"normal",3,15,,,
"Chest And Triceps","Apr 8, 2023, 10:27 AM","Apr 8, 2023, 11:15 AM","","Russian Twist (Weighted)",,"",1,"normal",4,8,,,
